State,Code,Day,daily_vaccinations_per_million
South Carolina,45,2021-05-08,0.3891
South Carolina,45,2021-05-09,0.389
South Carolina,45,2021-05-10,0.4136
South Dakota,46,2021-01-13,0.2277
South Dakota,46,2021-01-14,0.3157
South Dakota,46,2021-01-15,0.3167
South Dakota,46,2021-01-16,0.2659
South Dakota,46,2021-01-17,0.2353
South Dakota,46,2021-01-18,0.215
South Dakota,46,2021-01-19,0.2005
South Dakota,46,2021-01-20,0.1907
South Dakota,46,2021-01-21,0.1792
South Dakota,46,2021-01-22,0.2186
South Dakota,46,2021-01-23,0.3084
South Dakota,46,2021-01-24,0.3445
South Dakota,46,2021-01-25,0.3617
South Dakota,46,2021-01-26,0.3505
South Dakota,46,2021-01-27,0.3951
South Dakota,46,2021-01-28,0.4263
South Dakota,46,2021-01-29,0.4293
South Dakota,46,2021-01-30,0.4142
South Dakota,46,2021-01-31,0.4121
South Dakota,46,2021-02-01,0.4065
South Dakota,46,2021-02-02,0.4066
South Dakota,46,2021-02-03,0.3873
South Dakota,46,2021-02-04,0.3859
South Dakota,46,2021-02-05,0.3934
South Dakota,46,2021-02-06,0.3996
South Dakota,46,2021-02-07,0.4115
South Dakota,46,2021-02-08,0.4099
South Dakota,46,2021-02-09,0.4074
South Dakota,46,2021-02-10,0.4113
South Dakota,46,2021-02-11,0.4207
South Dakota,46,2021-02-12,0.4372
South Dakota,46,2021-02-13,0.443
South Dakota,46,2021-02-14,0.4648
South Dakota,46,2021-02-15,0.46
South Dakota,46,2021-02-16,0.4788
South Dakota,46,2021-02-17,0.4752
South Dakota,46,2021-02-18,0.4754
South Dakota,46,2021-02-19,1.1228
South Dakota,46,2021-02-20,1.1436
South Dakota,46,2021-02-21,1.1707
South Dakota,46,2021-02-22,1.2016
South Dakota,46,2021-02-23,1.2006
South Dakota,46,2021-02-24,1.2409
South Dakota,46,2021-02-25,1.2764
South Dakota,46,2021-02-26,0.6678
South Dakota,46,2021-02-27,0.7015
South Dakota,46,2021-02-28,0.7358
South Dakota,46,2021-03-01,0.7446
South Dakota,46,2021-03-02,0.7323
South Dakota,46,2021-03-03,0.7258
South Dakota,46,2021-03-04,0.7194
South Dakota,46,2021-03-05,0.7239
South Dakota,46,2021-03-06,0.7314
South Dakota,46,2021-03-07,0.7214
South Dakota,46,2021-03-08,0.7137
South Dakota,46,2021-03-09,0.7136
South Dakota,46,2021-03-10,0.717
South Dakota,46,2021-03-11,0.7234
South Dakota,46,2021-03-12,0.7207
South Dakota,46,2021-03-13,0.7442
South Dakota,46,2021-03-14,0.8091
South Dakota,46,2021-03-15,0.8435
South Dakota,46,2021-03-16,0.8583
South Dakota,46,2021-03-17,0.8547
South Dakota,46,2021-03-18,0.8628
South Dakota,46,2021-03-19,0.8784
South Dakota,46,2021-03-20,0.8686
South Dakota,46,2021-03-21,0.8356
South Dakota,46,2021-03-22,0.8005
South Dakota,46,2021-03-23,0.7931
South Dakota,46,2021-03-24,0.8285
South Dakota,46,2021-03-25,0.8421
South Dakota,46,2021-03-26,0.8665
South Dakota,46,2021-03-27,0.9237
South Dakota,46,2021-03-28,0.9319
South Dakota,46,2021-03-29,0.9684
South Dakota,46,2021-03-30,0.977
South Dakota,46,2021-03-31,0.9739
South Dakota,46,2021-04-01,0.9679
South Dakota,46,2021-04-02,0.9421
South Dakota,46,2021-04-03,0.9404
South Dakota,46,2021-04-04,0.9269
South Dakota,46,2021-04-05,0.8944
South Dakota,46,2021-04-06,0.8831
South Dakota,46,2021-04-07,0.8693
South Dakota,46,2021-04-08,0.8911
South Dakota,46,2021-04-09,0.8999
South Dakota,46,2021-04-10,0.8773
South Dakota,46,2021-04-11,0.8803
South Dakota,46,2021-04-12,0.8798
South Dakota,46,2021-04-13,0.885
South Dakota,46,2021-04-14,0.8638
South Dakota,46,2021-04-15,0.8313
South Dakota,46,2021-04-16,0.7867
South Dakota,46,2021-04-17,0.7024
South Dakota,46,2021-04-18,0.6656
South Dakota,46,2021-04-19,0.6614
South Dakota,46,2021-04-20,0.6587
South Dakota,46,2021-04-21,0.643
South Dakota,46,2021-04-22,0.6276
South Dakota,46,2021-04-23,0.6604
South Dakota,46,2021-04-24,0.6713
South Dakota,46,2021-04-25,0.6656
South Dakota,46,2021-04-26,0.6647
South Dakota,46,2021-04-27,0.6632
South Dakota,46,2021-04-28,0.6671
South Dakota,46,2021-04-29,0.6668
South Dakota,46,2021-04-30,0.6207
South Dakota,46,2021-05-01,0.6695
South Dakota,46,2021-05-02,0.5554
South Dakota,46,2021-05-03,0.5079
South Dakota,46,2021-05-04,0.5326
South Dakota,46,2021-05-05,0.5029
South Dakota,46,2021-05-06,0.4588
South Dakota,46,2021-05-07,0.4085
South Dakota,46,2021-05-08,0.3326
South Dakota,46,2021-05-09,0.3348
South Dakota,46,2021-05-10,0.3341
Tennessee,47,2021-01-13,0.197
Tennessee,47,2021-01-14,0.0985
Tennessee,47,2021-01-15,0.2542
Tennessee,47,2021-01-16,0.235
Tennessee,47,2021-01-17,0.2235
Tennessee,47,2021-01-18,0.2158
Tennessee,47,2021-01-19,0.2103
Tennessee,47,2021-01-20,0.1963
Tennessee,47,2021-01-21,0.2321
Tennessee,47,2021-01-22,0.2055
Tennessee,47,2021-01-23,0.2274
Tennessee,47,2021-01-24,0.2604
Tennessee,47,2021-01-25,0.2572
Tennessee,47,2021-01-26,0.2429
Tennessee,47,2021-01-27,0.2701
Tennessee,47,2021-01-28,0.2811
Tennessee,47,2021-01-29,0.3019
Tennessee,47,2021-01-30,0.3138
Tennessee,47,2021-01-31,0.3288
Tennessee,47,2021-02-01,0.3457
Tennessee,47,2021-02-02,0.343
Tennessee,47,2021-02-03,0.356
Tennessee,47,2021-02-04,0.3644
Tennessee,47,2021-02-05,0.361
Tennessee,47,2021-02-06,0.3727
Tennessee,47,2021-02-07,0.3803
Tennessee,47,2021-02-08,0.3719
Tennessee,47,2021-02-09,0.3769
Tennessee,47,2021-02-10,0.3804
Tennessee,47,2021-02-11,0.381
Tennessee,47,2021-02-12,0.3831
Tennessee,47,2021-02-13,0.365
Tennessee,47,2021-02-14,0.3683
Tennessee,47,2021-02-15,0.3646
Tennessee,47,2021-02-16,0.3784
Tennessee,47,2021-02-17,0.3343
Tennessee,47,2021-02-18,0.3096
Tennessee,47,2021-02-19,0.3806
Tennessee,47,2021-02-20,0.3578
Tennessee,47,2021-02-21,0.3139
Tennessee,47,2021-02-22,0.3154
Tennessee,47,2021-02-23,0.3072
Tennessee,47,2021-02-24,0.3692
Tennessee,47,2021-02-25,0.4096
Tennessee,47,2021-02-26,0.3635
Tennessee,47,2021-02-27,0.4261
Tennessee,47,2021-02-28,0.5068
Tennessee,47,2021-03-01,0.5519
Tennessee,47,2021-03-02,0.556
Tennessee,47,2021-03-03,0.5847
Tennessee,47,2021-03-04,0.5908
Tennessee,47,2021-03-05,0.5922
Tennessee,47,2021-03-06,0.5841
Tennessee,47,2021-03-07,0.5757
Tennessee,47,2021-03-08,0.5535
Tennessee,47,2021-03-09,0.5481
Tennessee,47,2021-03-10,0.5355
Tennessee,47,2021-03-11,0.554
Tennessee,47,2021-03-12,0.5682
Tennessee,47,2021-03-13,0.5964
Tennessee,47,2021-03-14,0.5998
Tennessee,47,2021-03-15,0.6132
Tennessee,47,2021-03-16,0.6129
Tennessee,47,2021-03-17,0.6193
Tennessee,47,2021-03-18,0.6214
Tennessee,47,2021-03-19,0.5895
Tennessee,47,2021-03-20,0.5773
Tennessee,47,2021-03-21,0.5799
Tennessee,47,2021-03-22,0.5844
Tennessee,47,2021-03-23,0.597
Tennessee,47,2021-03-24,0.6067
Tennessee,47,2021-03-25,0.6257
Tennessee,47,2021-03-26,0.6751
Tennessee,47,2021-03-27,0.7028
Tennessee,47,2021-03-28,0.7255
Tennessee,47,2021-03-29,0.7328
Tennessee,47,2021-03-30,0.7328
Tennessee,47,2021-03-31,0.7483
Tennessee,47,2021-04-01,0.7778
Tennessee,47,2021-04-02,0.7804
Tennessee,47,2021-04-03,0.8076
Tennessee,47,2021-04-04,0.7523
Tennessee,47,2021-04-05,0.7256
Tennessee,47,2021-04-06,0.7081
Tennessee,47,2021-04-07,0.6979
Tennessee,47,2021-04-08,0.6965
Tennessee,47,2021-04-09,0.6966
Tennessee,47,2021-04-10,0.6811
Tennessee,47,2021-04-11,0.7323
Tennessee,47,2021-04-12,0.7477
Tennessee,47,2021-04-13,0.7624
Tennessee,47,2021-04-14,0.6941
Tennessee,47,2021-04-15,0.6777
Tennessee,47,2021-04-16,0.6751
Tennessee,47,2021-04-17,0.6526
Tennessee,47,2021-04-18,0.6437
Tennessee,47,2021-04-19,0.6219
Tennessee,47,2021-04-20,0.6241
Tennessee,47,2021-04-21,0.6769
Tennessee,47,2021-04-22,0.6643
Tennessee,47,2021-04-23,0.641
Tennessee,47,2021-04-24,0.6312
Tennessee,47,2021-04-25,0.6118
Tennessee,47,2021-04-26,0.6136
Tennessee,47,2021-04-27,0.6099
Tennessee,47,2021-04-28,0.5879
Tennessee,47,2021-04-29,0.5626
Tennessee,47,2021-04-30,0.5391
Tennessee,47,2021-05-01,0.5271
Tennessee,47,2021-05-02,0.5021
Tennessee,47,2021-05-03,0.4865
Tennessee,47,2021-05-04,0.4754
Tennessee,47,2021-05-05,0.4712
Tennessee,47,2021-05-06,0.4925
Tennessee,47,2021-05-07,0.5246
Tennessee,47,2021-05-08,0.5258
Tennessee,47,2021-05-09,0.5263
Tennessee,47,2021-05-10,0.5424
Texas,48,2021-01-13,0.2296
Texas,48,2021-01-14,0.2279
Texas,48,2021-01-15,0.286
Texas,48,2021-01-16,0.267
Texas,48,2021-01-17,0.2557
Texas,48,2021-01-18,0.2481
Texas,48,2021-01-19,0.2427
Texas,48,2021-01-20,0.2432
Texas,48,2021-01-21,0.2468
Texas,48,2021-01-22,0.2387
Texas,48,2021-01-23,0.2496
Texas,48,2021-01-24,0.2371
Texas,48,2021-01-25,0.2271
Texas,48,2021-01-26,0.2532
Texas,48,2021-01-27,0.2476
Texas,48,2021-01-28,0.2771
Texas,48,2021-01-29,0.2833
Texas,48,2021-01-30,0.3019
Texas,48,2021-01-31,0.3181
Texas,48,2021-02-01,0.341
Texas,48,2021-02-02,0.2849
Texas,48,2021-02-03,0.3343
Texas,48,2021-02-04,0.3441
Texas,48,2021-02-05,0.3502
Texas,48,2021-02-06,0.378
Texas,48,2021-02-07,0.4127
Texas,48,2021-02-08,0.4069
Texas,48,2021-02-09,0.4631
Texas,48,2021-02-10,0.4512
Texas,48,2021-02-11,0.4449
Texas,48,2021-02-12,0.4645
Texas,48,2021-02-13,0.4434
Texas,48,2021-02-14,0.4371
Texas,48,2021-02-15,0.4301
Texas,48,2021-02-16,0.4041
Texas,48,2021-02-17,0.3664
Texas,48,2021-02-18,0.3081
Texas,48,2021-02-19,0.3296
Texas,48,2021-02-20,0.2989
Texas,48,2021-02-21,0.2661
Texas,48,2021-02-22,0.2543
Texas,48,2021-02-23,0.268
Texas,48,2021-02-24,0.3014
Texas,48,2021-02-25,0.3811
Texas,48,2021-02-26,0.3599
Texas,48,2021-02-27,0.3844
Texas,48,2021-02-28,0.4398
Texas,48,2021-03-01,0.4244
Texas,48,2021-03-02,0.5697
Texas,48,2021-03-03,0.6245
Texas,48,2021-03-04,0.6266
Texas,48,2021-03-05,0.6494
Texas,48,2021-03-06,0.7067
Texas,48,2021-03-07,0.6757
Texas,48,2021-03-08,0.7385
Texas,48,2021-03-09,0.6618
Texas,48,2021-03-10,0.6593
Texas,48,2021-03-11,0.6659
Texas,48,2021-03-12,0.6968
Texas,48,2021-03-13,0.7055
Texas,48,2021-03-14,0.731
Texas,48,2021-03-15,0.7273
Texas,48,2021-03-16,0.6705
Texas,48,2021-03-17,0.6507
Texas,48,2021-03-18,0.6525
Texas,48,2021-03-19,0.6069
Texas,48,2021-03-20,0.5751
Texas,48,2021-03-21,0.5863
Texas,48,2021-03-22,0.5847
Texas,48,2021-03-23,0.5835
Texas,48,2021-03-24,0.4884
Texas,48,2021-03-25,0.5314
Texas,48,2021-03-26,0.5831
Texas,48,2021-03-27,0.6268
Texas,48,2021-03-28,0.6553
Texas,48,2021-03-29,0.6877
Texas,48,2021-03-30,0.745
Texas,48,2021-03-31,0.8684
Texas,48,2021-04-01,0.8954
Texas,48,2021-04-02,0.9347
Texas,48,2021-04-03,0.9186
Texas,48,2021-04-04,0.9195
Texas,48,2021-04-05,0.9534
Texas,48,2021-04-06,0.956
Texas,48,2021-04-07,0.9505
Texas,48,2021-04-08,0.9238
Texas,48,2021-04-09,0.9369
Texas,48,2021-04-10,1.0449
Texas,48,2021-04-11,1.06
Texas,48,2021-04-12,1.028
Texas,48,2021-04-13,1.0079
Texas,48,2021-04-14,1.0232
Texas,48,2021-04-15,1.0208
Texas,48,2021-04-16,0.9599
Texas,48,2021-04-17,0.8539
Texas,48,2021-04-18,0.7781
Texas,48,2021-04-19,0.785
Texas,48,2021-04-20,0.7525
Texas,48,2021-04-21,0.7171
Texas,48,2021-04-22,0.6945
Texas,48,2021-04-23,0.6778
Texas,48,2021-04-24,0.6715
Texas,48,2021-04-25,0.7095
Texas,48,2021-04-26,0.6644
Texas,48,2021-04-27,0.6641
Texas,48,2021-04-28,0.6552
Texas,48,2021-04-29,0.6477
Texas,48,2021-04-30,0.6612
Texas,48,2021-05-01,0.6445
Texas,48,2021-05-02,0.604
Texas,48,2021-05-03,0.5828
Texas,48,2021-05-04,0.5575
Texas,48,2021-05-05,0.5539
Texas,48,2021-05-06,0.5262
Texas,48,2021-05-07,0.4922
Texas,48,2021-05-08,0.478
Texas,48,2021-05-09,0.4977
Texas,48,2021-05-10,0.5064
United States,0,2020-12-21,0.0174
United States,0,2020-12-22,0.0384
United States,0,2020-12-23,0.0454
United States,0,2020-12-24,0.0575
United States,0,2020-12-25,0.0648
United States,0,2020-12-26,0.0697
United States,0,2020-12-27,0.0637
United States,0,2020-12-28,0.0651
United States,0,2020-12-29,0.071
United States,0,2020-12-30,0.0769
United States,0,2020-12-31,0.084
United States,0,2021-01-01,0.0911
United States,0,2021-01-02,0.0982
United States,0,2021-01-03,0.1015
United States,0,2021-01-04,0.1048
United States,0,2021-01-05,0.1022
United States,0,2021-01-06,0.1081
United States,0,2021-01-07,0.1139
United States,0,2021-01-08,0.1265
United States,0,2021-01-09,0.1389
United States,0,2021-01-10,0.1647
United States,0,2021-01-11,0.1904
United States,0,2021-01-12,0.1932
United States,0,2021-01-13,0.2139
United States,0,2021-01-14,0.225
United States,0,2021-01-15,0.2406
United States,0,2021-01-16,0.2445
United States,0,2021-01-17,0.2484
United States,0,2021-01-18,0.2523
United States,0,2021-01-19,0.2745
United States,0,2021-01-20,0.2688
United States,0,2021-01-21,0.2753
United States,0,2021-01-22,0.2938
United States,0,2021-01-23,0.3185
United States,0,2021-01-24,0.338
United States,0,2021-01-25,0.3392
United States,0,2021-01-26,0.3371
United States,0,2021-01-27,0.3497
United States,0,2021-01-28,0.3721
United States,0,2021-01-29,0.3777
United States,0,2021-01-30,0.389
United States,0,2021-01-31,0.3991
United States,0,2021-02-01,0.4083
United States,0,2021-02-02,0.3976
United States,0,2021-02-03,0.397
United States,0,2021-02-04,0.3877
United States,0,2021-02-05,0.3845
United States,0,2021-02-06,0.4071
United States,0,2021-02-07,0.4341
United States,0,2021-02-08,0.4387
United States,0,2021-02-09,0.4486
United States,0,2021-02-10,0.4687
United States,0,2021-02-11,0.4814
United States,0,2021-02-12,0.4988
United States,0,2021-02-13,0.4993
United States,0,2021-02-14,0.5023
United States,0,2021-02-15,0.5006
United States,0,2021-02-16,0.517
United States,0,2021-02-17,0.4954
United States,0,2021-02-18,0.4883
United States,0,2021-02-19,0.4808
United States,0,2021-02-20,0.4582
United States,0,2021-02-21,0.4392
United States,0,2021-02-22,0.4357
United States,0,2021-02-23,0.4222
United States,0,2021-02-24,0.4382
United States,0,2021-02-25,0.4534
United States,0,2021-02-26,0.4677
United States,0,2021-02-27,0.4956
United States,0,2021-02-28,0.5226
United States,0,2021-03-01,0.5474
United States,0,2021-03-02,0.5852
United States,0,2021-03-03,0.6057
United States,0,2021-03-04,0.6153
United States,0,2021-03-05,0.6263
United States,0,2021-03-06,0.65
United States,0,2021-03-07,0.6504
United States,0,2021-03-08,0.6536
United States,0,2021-03-09,0.6481
United States,0,2021-03-10,0.6532
United States,0,2021-03-11,0.6726
United States,0,2021-03-12,0.6936
United States,0,2021-03-13,0.7656
United States,0,2021-03-14,0.719
United States,0,2021-03-15,0.7312
United States,0,2021-03-16,0.7335
United States,0,2021-03-17,0.7451
United States,0,2021-03-18,0.7541
United States,0,2021-03-19,0.7395
United States,0,2021-03-20,0.6772
United States,0,2021-03-21,0.7496
United States,0,2021-03-22,0.7499
United States,0,2021-03-23,0.7521
United States,0,2021-03-24,0.7503
United States,0,2021-03-25,0.7563
United States,0,2021-03-26,0.7905
United States,0,2021-03-27,0.8063
United States,0,2021-03-28,0.8168
United States,0,2021-03-29,0.8306
United States,0,2021-03-30,0.8341
United States,0,2021-03-31,0.852
United States,0,2021-04-01,0.8746
United States,0,2021-04-02,0.9003
United States,0,2021-04-03,0.9255
United States,0,2021-04-04,0.9291
United States,0,2021-04-05,0.9198
United States,0,2021-04-06,0.9032
United States,0,2021-04-07,0.9124
United States,0,2021-04-08,0.9143
United States,0,2021-04-09,0.9136
United States,0,2021-04-10,0.9372
United States,0,2021-04-11,0.9464
United States,0,2021-04-12,0.9684
United States,0,2021-04-13,1.0194
United States,0,2021-04-14,1.0032
United States,0,2021-04-15,1.0085
United States,0,2021-04-16,1.0088
United States,0,2021-04-17,0.964
United States,0,2021-04-18,0.9621
United States,0,2021-04-19,0.9419
United States,0,2021-04-20,0.9082
United States,0,2021-04-21,0.9105
United States,0,2021-04-22,0.8877
United States,0,2021-04-23,0.8623
United States,0,2021-04-24,0.8506
United States,0,2021-04-25,0.8285
United States,0,2021-04-26,0.8256
United States,0,2021-04-27,0.8184
United States,0,2021-04-28,0.8041
United States,0,2021-04-29,0.7923
United States,0,2021-04-30,0.7675
United States,0,2021-05-01,0.7669
United States,0,2021-05-02,0.7285
United States,0,2021-05-03,0.689
United States,0,2021-05-04,0.661
United States,0,2021-05-05,0.6423
United States,0,2021-05-06,0.6288
United States,0,2021-05-07,0.6291
United States,0,2021-05-08,0.5974
United States,0,2021-05-09,0.6078
United States,0,2021-05-10,0.6377
Utah,49,2021-01-13,0.2748
Utah,49,2021-01-14,0.3144
Utah,49,2021-01-15,0.343
Utah,49,2021-01-16,0.3254
Utah,49,2021-01-17,0.3149
Utah,49,2021-01-18,0.3079
Utah,49,2021-01-19,0.3029
Utah,49,2021-01-20,0.3465
Utah,49,2021-01-21,0.3306
Utah,49,2021-01-22,0.3321
Utah,49,2021-01-23,0.2931
Utah,49,2021-01-24,0.2541
Utah,49,2021-01-25,0.3322
Utah,49,2021-01-26,0.2995
Utah,49,2021-01-27,0.2585
Utah,49,2021-01-28,0.2238
Utah,49,2021-01-29,0.3048
Utah,49,2021-01-30,0.3733
Utah,49,2021-01-31,0.3733
Utah,49,2021-02-01,0.419
Utah,49,2021-02-02,0.4198
Utah,49,2021-02-03,0.378
Utah,49,2021-02-04,0.5065
Utah,49,2021-02-05,0.4695
Utah,49,2021-02-06,0.507
Utah,49,2021-02-07,0.507
Utah,49,2021-02-08,0.8181
Utah,49,2021-02-09,0.8272
Utah,49,2021-02-10,0.8272
Utah,49,2021-02-11,0.6987
Utah,49,2021-02-12,0.5961
Utah,49,2021-02-13,0.4901
Utah,49,2021-02-14,0.4901
Utah,49,2021-02-15,0.066
Utah,49,2021-02-16,0.0997
Utah,49,2021-02-17,0.0997
Utah,49,2021-02-18,0.1848
Utah,49,2021-02-19,0.3314
Utah,49,2021-02-20,0.4447
Utah,49,2021-02-21,0.447
Utah,49,2021-02-22,0.3985
Utah,49,2021-02-23,0.3494
Utah,49,2021-02-24,0.4302
Utah,49,2021-02-25,0.4914
Utah,49,2021-02-26,0.3472
Utah,49,2021-02-27,0.3467
Utah,49,2021-02-28,0.3472
Utah,49,2021-03-01,0.3459
Utah,49,2021-03-02,0.4957
Utah,49,2021-03-03,0.5202
Utah,49,2021-03-04,0.376
Utah,49,2021-03-05,0.5979
Utah,49,2021-03-06,0.6441
Utah,49,2021-03-07,0.6446
Utah,49,2021-03-08,0.647
Utah,49,2021-03-09,0.7028
Utah,49,2021-03-10,0.7004
Utah,49,2021-03-11,0.7012
Utah,49,2021-03-12,0.6623
Utah,49,2021-03-13,0.6474
Utah,49,2021-03-14,0.7768
Utah,49,2021-03-15,0.7792
Utah,49,2021-03-16,0.6711
Utah,49,2021-03-17,0.665
Utah,49,2021-03-18,0.7397
Utah,49,2021-03-19,0.5563
Utah,49,2021-03-20,0.4155
Utah,49,2021-03-21,0.5786
Utah,49,2021-03-22,0.5745
Utah,49,2021-03-23,0.5579
Utah,49,2021-03-24,0.5629
Utah,49,2021-03-25,0.6416
Utah,49,2021-03-26,0.6412
Utah,49,2021-03-27,0.9117
Utah,49,2021-03-28,0.6184
Utah,49,2021-03-29,0.618
Utah,49,2021-03-30,0.7638
Utah,49,2021-03-31,0.6632
Utah,49,2021-04-01,0.7451
Utah,49,2021-04-02,0.7446
Utah,49,2021-04-03,0.8487
Utah,49,2021-04-04,0.8487
Utah,49,2021-04-05,0.9919
Utah,49,2021-04-06,0.8526
Utah,49,2021-04-07,0.963
Utah,49,2021-04-08,0.8573
Utah,49,2021-04-09,1.0407
Utah,49,2021-04-10,0.8741
Utah,49,2021-04-11,0.8739
Utah,49,2021-04-12,0.734
Utah,49,2021-04-13,0.9244
Utah,49,2021-04-14,0.9455
Utah,49,2021-04-15,0.9401
Utah,49,2021-04-16,0.9004
Utah,49,2021-04-17,0.9306
Utah,49,2021-04-18,0.9292
Utah,49,2021-04-19,1.135
Utah,49,2021-04-20,0.8564
Utah,49,2021-04-21,0.8089
Utah,49,2021-04-22,0.8308
Utah,49,2021-04-23,0.8411
Utah,49,2021-04-24,0.7322
Utah,49,2021-04-25,0.7327
Utah,49,2021-04-26,0.5234
Utah,49,2021-04-27,0.6708
Utah,49,2021-04-28,0.6942
Utah,49,2021-04-29,0.6476
Utah,49,2021-04-30,0.493
Utah,49,2021-05-01,0.5895
Utah,49,2021-05-02,0.5893
Utah,49,2021-05-03,0.5895
Utah,49,2021-05-04,0.5893
Utah,49,2021-05-05,0.5894
Utah,49,2021-05-06,0.5663
Utah,49,2021-05-07,0.5659
Utah,49,2021-05-08,0.4266
Utah,49,2021-05-09,0.4264
Utah,49,2021-05-10,0.4267
Vermont,50,2021-01-13,0.6112
Vermont,50,2021-01-14,0.3056
Vermont,50,2021-01-15,0.3587
Vermont,50,2021-01-16,0.3502
Vermont,50,2021-01-17,0.3452
Vermont,50,2021-01-18,0.3418
Vermont,50,2021-01-19,0.3394
Vermont,50,2021-01-20,0.2574
Vermont,50,2021-01-21,0.3037
Vermont,50,2021-01-22,0.32
Vermont,50,2021-01-23,0.3418
Vermont,50,2021-01-24,0.3513
Vermont,50,2021-01-25,0.345
Vermont,50,2021-01-26,0.3167
Vermont,50,2021-01-27,0.3333
Vermont,50,2021-01-28,0.3672
Vermont,50,2021-01-29,0.35
Vermont,50,2021-01-30,0.3285
Vermont,50,2021-01-31,0.3505
Vermont,50,2021-02-01,0.4305
Vermont,50,2021-02-02,0.4489
Vermont,50,2021-02-03,0.4428
Vermont,50,2021-02-04,0.4196
Vermont,50,2021-02-05,0.4194
Vermont,50,2021-02-06,0.4399
Vermont,50,2021-02-07,0.4579
Vermont,50,2021-02-08,0.4098
Vermont,50,2021-02-09,0.4354
Vermont,50,2021-02-10,0.4383
Vermont,50,2021-02-11,0.4513
Vermont,50,2021-02-12,0.4575
Vermont,50,2021-02-13,0.4516
Vermont,50,2021-02-14,0.4489
Vermont,50,2021-02-15,0.4707
Vermont,50,2021-02-16,0.5026
Vermont,50,2021-02-17,0.5059
Vermont,50,2021-02-18,0.487
Vermont,50,2021-02-19,0.6314
Vermont,50,2021-02-20,0.6729
Vermont,50,2021-02-21,0.695
Vermont,50,2021-02-22,0.6994
Vermont,50,2021-02-23,0.6662
Vermont,50,2021-02-24,0.6641
Vermont,50,2021-02-25,0.6787
Vermont,50,2021-02-26,0.5476
Vermont,50,2021-02-27,0.5681
Vermont,50,2021-02-28,0.5819
Vermont,50,2021-03-01,0.6093
Vermont,50,2021-03-02,0.629
Vermont,50,2021-03-03,0.6458
Vermont,50,2021-03-04,0.6396
Vermont,50,2021-03-05,0.642
Vermont,50,2021-03-06,0.6273
Vermont,50,2021-03-07,0.6633
Vermont,50,2021-03-08,0.7026
Vermont,50,2021-03-09,0.7404
Vermont,50,2021-03-10,0.7768
Vermont,50,2021-03-11,0.8309
Vermont,50,2021-03-12,0.868
Vermont,50,2021-03-13,1.0826
Vermont,50,2021-03-14,0.9176
Vermont,50,2021-03-15,0.9249
Vermont,50,2021-03-16,0.913
Vermont,50,2021-03-17,0.9055
Vermont,50,2021-03-18,0.9244
Vermont,50,2021-03-19,0.954
Vermont,50,2021-03-20,0.7901
Vermont,50,2021-03-21,0.9747
Vermont,50,2021-03-22,0.8765
Vermont,50,2021-03-23,0.8992
Vermont,50,2021-03-24,0.9093
Vermont,50,2021-03-25,0.8755
Vermont,50,2021-03-26,0.859
Vermont,50,2021-03-27,0.8499
Vermont,50,2021-03-28,0.82
Vermont,50,2021-03-29,0.8866
Vermont,50,2021-03-30,0.9234
Vermont,50,2021-03-31,0.9632
Vermont,50,2021-04-01,0.9843
Vermont,50,2021-04-02,1.0276
Vermont,50,2021-04-03,1.3002
Vermont,50,2021-04-04,1.1617
Vermont,50,2021-04-05,1.2383
Vermont,50,2021-04-06,1.2104
Vermont,50,2021-04-07,1.1726
Vermont,50,2021-04-08,1.1758
Vermont,50,2021-04-09,1.2141
Vermont,50,2021-04-10,1.0633
Vermont,50,2021-04-11,1.2814
Vermont,50,2021-04-12,1.3217
Vermont,50,2021-04-13,1.4907
Vermont,50,2021-04-14,1.3999
Vermont,50,2021-04-15,1.4451
Vermont,50,2021-04-16,1.4159
Vermont,50,2021-04-17,1.1502
Vermont,50,2021-04-18,1.3305
Vermont,50,2021-04-19,1.2555
Vermont,50,2021-04-20,1.1537
Vermont,50,2021-04-21,1.2667
Vermont,50,2021-04-22,1.2414
Vermont,50,2021-04-23,1.1515
Vermont,50,2021-04-24,1.3524
Vermont,50,2021-04-25,1.1632
Vermont,50,2021-04-26,1.2527
Vermont,50,2021-04-27,1.193
Vermont,50,2021-04-28,1.2119
Vermont,50,2021-04-29,1.229
Vermont,50,2021-04-30,1.2979
Vermont,50,2021-05-01,1.26
Vermont,50,2021-05-02,1.2659
Vermont,50,2021-05-03,1.1939
Vermont,50,2021-05-04,1.1789
Vermont,50,2021-05-05,1.1649
Vermont,50,2021-05-06,1.1473
Vermont,50,2021-05-07,1.1024
Vermont,50,2021-05-08,1.0502
Vermont,50,2021-05-09,1.1781
Vermont,50,2021-05-10,1.1486
Virgin Islands,78,2021-01-13,0.3009
Virgin Islands,78,2021-01-14,0.2598
Virgin Islands,78,2021-01-15,0.2388
Virgin Islands,78,2021-01-16,0.2092
Virgin Islands,78,2021-01-17,0.192
Virgin Islands,78,2021-01-18,0.1796
Virgin Islands,78,2021-01-19,0.171
Virgin Islands,78,2021-01-20,0.1672
Virgin Islands,78,2021-01-21,0.1806
Virgin Islands,78,2021-01-22,0.1968
Virgin Islands,78,2021-01-23,0.2178
Virgin Islands,78,2021-01-24,0.2044
Virgin Islands,78,2021-01-25,0.1901
Virgin Islands,78,2021-01-26,0.2197
Virgin Islands,78,2021-01-27,0.2398
Virgin Islands,78,2021-01-28,0.256
Virgin Islands,78,2021-01-29,0.2981
